,Date,Closing Price (USD)_ADA,24h Open (USD)_ADA,24h High (USD)_ADA,24h Low (USD)_ADA,Closing Price (USD)_ADA,24h Open (USD)_ADA,24h High (USD)_ADA,24h Low (USD)_ADA,Closing Price (USD)_BAT,24h Open (USD)_BAT,24h High (USD)_BAT,24h Low (USD)_BAT,Closing Price (USD)_BCH,24h Open (USD)_BCH,24h High (USD)_BCH,24h Low (USD)_BCH,Closing Price (USD)_BSV,24h Open (USD)_BSV,24h High (USD)_BSV,24h Low (USD)_BSV,Closing Price (USD)_BTC,24h Open (USD)_BTC,24h High (USD)_BTC,24h Low (USD)_BTC,Closing Price (USD)_BTG,24h Open (USD)_BTG,24h High (USD)_BTG,24h Low (USD)_BTG,Closing Price (USD)_DAI,24h Open (USD)_DAI,24h High (USD)_DAI,24h Low (USD)_DAI,Closing Price (USD)_DASH,24h Open (USD)_DASH,24h High (USD)_DASH,24h Low (USD)_DASH,Closing Price (USD)_DCR,24h Open (USD)_DCR,24h High (USD)_DCR,24h Low (USD)_DCR,Closing Price (USD)_DOGE,24h Open (USD)_DOGE,24h High (USD)_DOGE,24h Low (USD)_DOGE,Closing Price (USD)_EOS,24h Open (USD)_EOS,24h High (USD)_EOS,24h Low (USD)_EOS,Closing Price (USD)_ETC,24h Open (USD)_ETC,24h High (USD)_ETC,24h Low (USD)_ETC,Closing Price (USD)_ETH,24h Open (USD)_ETH,24h High (USD)_ETH,24h Low (USD)_ETH,Closing Price (USD)_IOTA,24h Open (USD)_IOTA,24h High (USD)_IOTA,24h Low (USD)_IOTA,Closing Price (USD)_LINK,24h Open (USD)_LINK,24h High (USD)_LINK,24h Low (USD)_LINK,Closing Price (USD)_LSK,24h Open (USD)_LSK,24h High (USD)_LSK,24h Low (USD)_LSK,Closing Price (USD)_NEO,24h Open (USD)_NEO,24h High (USD)_NEO,24h Low (USD)_NEO,Closing Price (USD)_QTUM,24h Open (USD)_QTUM,24h High (USD)_QTUM,24h Low (USD)_QTUM,Closing Price (USD)_USDT,24h Open (USD)_USDT,24h High (USD)_USDT,24h Low (USD)_USDT,Closing Price (USD)_XEM,24h Open (USD)_XEM,24h High (USD)_XEM,24h Low (USD)_XEM,Closing Price (USD)_XLM,24h Open (USD)_XLM,24h High (USD)_XLM,24h Low (USD)_XLM,Closing Price (USD)_XMR,24h Open (USD)_XMR,24h High (USD)_XMR,24h Low (USD)_XMR,Closing Price (USD)_XRP,24h Open (USD)_XRP,24h High (USD)_XRP,24h Low (USD)_XRP,Closing Price (USD)_XTZ,24h Open (USD)_XTZ,24h High (USD)_XTZ,24h Low (USD)_XTZ,Closing Price (USD)_ZRX,24h Open (USD)_ZRX,24h High (USD)_ZRX,24h Low (USD)_ZRX
87,2013-12-27,,,,,,,,,,,,,,,,,,,,,758.01016,702.00083,780.93666,698.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2013-12-28,,,,,,,,,,,,,,,,,,,,,734.01166,758.01016,772.90666,723.98666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2013-12-29,,,,,,,,,,,,,,,,,,,,,717.92623,734.01166,753.83333,705.1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2013-12-30,,,,,,,,,,,,,,,,,,,,,752.82022,717.92623,759.6362,713.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2013-12-31,,,,,,,,,,,,,,,,,,,,,744.17249,752.82022,763.83,743.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2014-01-01,,,,,,,,,,,,,,,,,,,,,768.40783,744.17249,772.959,733.19433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2014-01-02,,,,,,,,,,,,,,,,,,,,,769.09849,768.40783,774.26333,750.52516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2014-01-03,,,,,,,,,,,,,,,,,,,,,804.02719,769.09849,826.34166,768.15367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2014-01-04,,,,,,,,,,,,,,,,,,,,,813.31748,804.02719,839.85833,798.11833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2014-01-05,,,,,,,,,,,,,,,,,,,,,871.11583,813.31748,873.98,808.71666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2014-01-06,,,,,,,,,,,,,,,,,,,,,970.65083,871.11583,972.00354,861.25831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2014-01-07,,,,,,,,,,,,,,,,,,,,,962.46447,970.65083,1023.16666,914.76666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2014-01-08,,,,,,,,,,,,,,,,,,,,,855.75933,962.46447,970.22516,788.70166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2014-01-09,,,,,,,,,,,,,,,,,,,,,860.84166,855.75933,886.02916,822.32296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2014-01-10,,,,,,,,,,,,,,,,,,,,,847.5325,860.84166,880.64166,814.17054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2014-01-11,,,,,,,,,,,,,,,,,,,,,892.26115,847.5325,902.035,837.57458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2014-01-12,,,,,,,,,,,,,,,,,,,,,916.69666,892.26115,940.495,876.57666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2014-01-13,,,,,,,,,,,,,,,,,,,,,873.27168,916.69666,920.71733,857.73833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2014-01-14,,,,,,,,,,,,,,,,,,,,,863.69888,873.27168,873.27168,821.00333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2014-01-15,,,,,,,,,,,,,,,,,,,,,853.25666,863.69888,871.11385,839.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2014-01-16,,,,,,,,,,,,,,,,,,,,,874.07416,853.25666,888.88519,853.25666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2014-01-17,,,,,,,,,,,,,,,,,,,,,842.19173,874.07416,879.62999,841.27916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2014-01-18,,,,,,,,,,,,,,,,,,,,,834.86666,842.19173,854.32827,810.22333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2014-01-19,,,,,,,,,,,,,,,,,,,,,838.42916,834.86666,850.56666,834.08333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2014-01-20,,,,,,,,,,,,,,,,,,,,,881.87583,838.42916,885.16166,834.77499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2014-01-21,,,,,,,,,,,,,,,,,,,,,873.28916,881.87583,882.45166,857.84584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2014-01-22,,,,,,,,,,,,,,,,,,,,,874.13266,873.28916,876.14065,861.77833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2014-01-23,,,,,,,,,,,,,,,,,,,,,864.56116,874.13266,874.13266,854.05916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2014-01-24,,,,,,,,,,,,,,,,,,,,,838.14997,864.56116,866.45964,834.99822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2014-01-25,,,,,,,,,,,,,,,,,,,,,834.57416,838.14997,838.26,810.64042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2014-01-26,,,,,,,,,,,,,,,,,,,,,858.12641,834.57416,876.24165,833.72638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2014-01-27,,,,,,,,,,,,,,,,,,,,,887.08337,858.12641,899.2283,851.74833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2014-01-28,,,,,,,,,,,,,,,,,,,,,830.53133,887.08337,887.37698,800.03833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2014-01-29,,,,,,,,,,,,,,,,,,,,,832.89496,830.53133,860.24269,798.18333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2014-01-30,,,,,,,,,,,,,,,,,,,,,832.87399,832.89496,846.92594,832.25583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2014-01-31,,,,,,,,,,,,,,,,,,,,,841.48914,832.87399,855.86653,816.05635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2014-02-01,,,,,,,,,,,,,,,,,,,,,847.36383,841.48914,852.3975,839.53166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2014-02-02,,,,,,,,,,,,,,,,,,,,,854.7225,847.36383,869.4796,843.35344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2014-02-03,,,,,,,,,,,,,,,,,,,,,856.03366,854.7225,882.43124,850.30816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2014-02-04,,,,,,,,,,,,,,,,,,,,,847.70697,856.03366,856.03366,842.73749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,2014-02-05,,,,,,,,,,,,,,,,,,,,,844.28836,847.70697,852.26152,839.72962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2014-02-06,,,,,,,,,,,,,,,,,,,,,802.75333,844.28836,846.35105,793.63344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2014-02-07,,,,,,,,,,,,,,,,,,,,,748.43559,802.75333,815.79724,738.61499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2014-02-08,,,,,,,,,,,,,,,,,,,,,692.66914,748.43559,758.33833,658.83333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2014-02-09,,,,,,,,,,,,,,,,,,,,,668.86463,692.66914,721.64138,657.87721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,2014-02-10,,,,,,,,,,,,,,,,,,,,,700.44843,668.86463,711.97109,662.74428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2014-02-11,,,,,,,,,,,,,,,,,,,,,694.3125,700.44843,702.36822,535.55166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2014-02-12,,,,,,,,,,,,,,,,,,,,,665.7975,694.3125,710.6525,635.23249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2014-02-13,,,,,,,,,,,,,,,,,,,,,645.615,665.7975,671.9975,633.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2014-02-14,,,,,,,,,,,,,,,,,,,,,578.4125,645.615,653.355,532.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2014-02-15,,,,,,,,,,,,,,,,,,,,,641.91,578.4125,696.75,553.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2014-02-16,,,,,,,,,,,,,,,,,,,,,656.2725,641.91,657.99749,626.80499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2014-02-17,,,,,,,,,,,,,,,,,,,,,611.04499,656.2725,657.2725,576.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2014-02-18,,,,,,,,,,,,,,,,,,,,,634.99,611.04499,653.75,603.0675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2014-02-19,,,,,,,,,,,,,,,,,,,,,618.79,634.99,641.37249,607.9425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2014-02-20,,,,,,,,,,,,,,,,,,,,,619.8425,618.79,625.4225,612.5025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2014-02-21,,,,,,,,,,,,,,,,,,,,,545.7625,619.8425,620.84,525.0725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2014-02-22,,,,,,,,,,,,,,,,,,,,,561.535,545.7625,581.24,538.12249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2014-02-23,,,,,,,,,,,,,,,,,,,,,622.22,561.535,622.22,554.3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2014-02-24,,,,,,,,,,,,,,,,,,,,,572.7675,622.22,637.5025,567.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2014-02-25,,,,,,,,,,,,,,,,,,,,,501.155,572.7675,583.135,492.8925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2014-02-26,,,,,,,,,,,,,,,,,,,,,550.6025,501.155,562.54499,418.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2014-02-27,,,,,,,,,,,,,,,,,,,,,573.1025,550.6025,599.505,548.98749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2014-02-28,,,,,,,,,,,,,,,,,,,,,567.2925,573.1025,583.7825,558.2225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2014-03-01,,,,,,,,,,,,,,,,,,,,,551.73,567.2925,570.7875,535.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2014-03-02,,,,,,,,,,,,,,,,,,,,,560.195,551.73,570.0025,548.7825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2014-03-03,,,,,,,,,,,,,,,,,,,,,567.7,560.195,568.275,550.74749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2014-03-04,,,,,,,,,,,,,,,,,,,,,666.1475,567.7,681.615,562.3025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2014-03-05,,,,,,,,,,,,,,,,,,,,,660.84,666.1475,698.05,653.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2014-03-06,,,,,,,,,,,,,,,,,,,,,662.0225,660.84,666.3275,643.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2014-03-07,,,,,,,,,,,,,,,,,,,,,651.285,662.0225,663.74,644.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2014-03-08,,,,,,,,,,,,,,,,,,,,,612.33,651.285,653.98249,611.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2014-03-09,,,,,,,,,,,,,,,,,,,,,611.1625,612.33,626.25,600.99249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2014-03-10,,,,,,,,,,,,,,,,,,,,,637.615,611.1625,644.8825,610.0675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2014-03-11,,,,,,,,,,,,,,,,,,,,,626.0,637.615,642.5275,610.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2014-03-12,,,,,,,,,,,,,,,,,,,,,633.74749,626.0,645.75,615.2725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2014-03-13,,,,,,,,,,,,,,,,,,,,,631.755,633.74749,639.5375,627.3925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2014-03-14,,,,,,,,,,,,,,,,,,,,,636.41414,631.755,641.66999,631.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2014-03-15,,,,,,,,,,,,,,,,,,,,,628.18751,636.41414,636.75668,624.77166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2014-03-16,,,,,,,,,,,,,,,,,,,,,632.95333,628.18751,636.0,625.54183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2014-03-17,,,,,,,,,,,,,,,,,,,,,630.34833,632.95333,635.24333,627.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2014-03-18,,,,,,,,,,,,,,,,,,,,,617.24333,630.34833,630.77666,616.17333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2014-03-19,,,,,,,,,,,,,,,,,,,,,616.86665,617.24333,621.47168,599.75998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2014-03-20,,,,,,,,,,,,,,,,,,,,,601.015,616.86665,621.18353,601.00996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2014-03-21,,,,,,,,,,,,,,,,,,,,,581.33333,601.015,604.52831,579.55331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2014-03-22,,,,,,,,,,,,,,,,,,,,,570.36168,581.33333,605.15331,563.46166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2014-03-23,,,,,,,,,,,,,,,,,,,,,562.95333,570.36168,571.86663,550.60331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2014-03-24,,,,,,,,,,,,,,,,,,,,,557.16833,562.95333,570.33081,551.16331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2014-03-25,,,,,,,,,,,,,,,,,,,,,573.34998,557.16833,587.98666,552.12997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2014-03-26,,,,,,,,,,,,,,,,,,,,,572.49161,573.34998,585.57499,570.43831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2014-03-27,,,,,,,,,,,,,,,,,,,,,570.54833,572.49161,589.95497,561.61165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2014-03-28,,,,,,,,,,,,,,,,,,,,,509.70665,570.54833,571.57667,471.01833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2014-03-29,,,,,,,,,,,,,,,,,,,,,499.24998,509.70665,525.16333,487.16333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2014-03-30,,,,,,,,,,,,,,,,,,,,,486.80845,499.24998,504.21231,483.5116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2014-03-31,,,,,,,,,,,,,,,,,,,,,472.4783,486.80845,486.80845,443.26166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2014-04-01,,,,,,,,,,,,,,,,,,,,,464.88,472.4783,472.4783,442.19166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2014-04-02,,,,,,,,,,,,,,,,,,,,,480.16581,464.88,500.64066,459.6783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2014-04-03,,,,,,,,,,,,,,,,,,,,,427.87498,480.16581,494.98333,419.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
